Date,Product,Category,Price,Quantity Sold,Total Sales
2023-05-28,Keyboard,Electronics,254.39,16,4070.24
2023-03-24,Monitor,Office,687.78,12,8253.36
2023-09-25,Headphones,Office,279.92,14,3918.88
2023-08-30,Keyboard,Office,764.89,8,6119.12
2023-03-08,Monitor,Electronics,417.87,3,1253.61
2023-02-07,Smartphone,Office,516.91,14,7236.74
2023-01-18,Laptop,Office,271.38,10,2713.8
2023-01-07,Printer,Electronics,732.72,2,1465.44
2023-02-03,Mouse,Electronics,197.29,10,1972.9
2023-06-30,Smartphone,Electronics,901.07,9,8109.63
2023-12-29,Smartphone,Accessories,747.55,2,1495.1
2023-07-07,Mouse,Accessories,803.08,1,803.08
2023-11-02,Laptop,Electronics,35.44,11,389.84
2023-01-25,Tablet,Accessories,853.35,17,14506.95
2023-05-15,Laptop,Accessories,286.78,11,3154.58
2023-06-26,Monitor,Office,287.17,17,4881.89
2023-02-22,Printer,Accessories,949.73,1,949.73
2023-06-02,Monitor,Accessories,273.96,16,4383.36
2023-09-06,Keyboard,Electronics,769.31,6,4615.86
2023-03-25,Tablet,Office,804.74,20,16094.8
2023-05-31,Printer,Accessories,88.19,15,1322.85
2023-11-19,Printer,Electronics,375.2,2,750.4
2023-06-28,Laptop,Office,427.11,8,3416.88
2023-12-01,Headphones,Electronics,710.58,2,1421.16
2023-12-11,Tablet,Accessories,160.7,7,1124.9
2023-07-07,Smartphone,Electronics,872.97,6,5237.82
2023-08-14,Tablet,Accessories,935.29,11,10288.19
2023-03-16,Mouse,Electronics,705.97,3,2117.91
2023-12-07,Keyboard,Office,21.49,7,150.43
2023-02-14,Smartphone,Electronics,658.49,20,13169.8
2023-07-17,Smartphone,Accessories,529.06,11,5819.66
2023-01-17,Smartphone,Office,570.79,3,1712.37
2023-10-04,Smartphone,Office,320.29,15,4804.35
2023-11-18,Tablet,Accessories,510.17,19,9693.23
2023-08-22,Headphones,Electronics,147.86,17,2513.62
2023-11-16,Headphones,Accessories,78.14,6,468.84
2023-06-22,Tablet,Accessories,673.83,8,5390.64
2023-06-28,Headphones,Accessories,768.79,10,7687.9
2023-07-02,Laptop,Office,436.62,13,5676.06
2023-07-14,Keyboard,Office,648.01,19,12312.19
2023-11-13,Monitor,Electronics,743.32,1,743.32
2023-07-30,Monitor,Accessories,225.83,13,2935.79
2023-06-11,Monitor,Electronics,430.16,3,1290.48
2023-09-05,Smartphone,Accessories,451.63,15,6774.45
2023-09-25,Headphones,Electronics,726.32,13,9442.16
2023-09-17,Keyboard,Electronics,497.63,15,7464.45
2023-11-10,Printer,Office,360.97,12,4331.64
2023-12-24,Printer,Electronics,878.12,14,12293.68
2023-10-04,Tablet,Accessories,335.65,17,5706.05
2023-02-12,Laptop,Office,953.7,18,17166.6
2023-07-21,Tablet,Accessories,846.23,10,8462.3
2023-09-17,Laptop,Accessories,946.51,4,3786.04
2023-12-01,Smartphone,Office,999.9,7,6999.3
2023-05-19,Keyboard,Electronics,122.92,17,2089.64
2023-11-09,Headphones,Accessories,285.21,8,2281.68
2023-08-29,Smartphone,Office,823.51,15,12352.65
2023-11-16,Laptop,Electronics,360.38,6,2162.28
2023-06-21,Monitor,Accessories,86.33,20,1726.6
2023-09-26,Headphones,Accessories,53.05,16,848.8
2023-01-20,Printer,Office,199.19,11,2191.09
2023-04-06,Printer,Office,170.93,11,1880.23
2023-10-06,Headphones,Office,133.23,19,2531.37
2023-03-20,Laptop,Office,239.02,3,717.06
2023-05-05,Monitor,Electronics,619.57,5,3097.85
2023-07-26,Laptop,Accessories,674.91,11,7424.01
2023-02-26,Keyboard,Accessories,176.95,12,2123.4
2023-10-20,Smartphone,Accessories,281.91,19,5356.29
2023-07-05,Keyboard,Accessories,682.9,12,8194.8
2023-11-22,Tablet,Accessories,783.41,8,6267.28
2023-10-20,Monitor,Accessories,904.21,6,5425.26
2023-12-01,Tablet,Accessories,203.96,15,3059.4
2023-06-09,Smartphone,Office,819.38,16,13110.08
2023-09-29,Headphones,Electronics,962.38,4,3849.52
2023-04-04,Tablet,Accessories,237.45,8,1899.6
2023-02-01,Keyboard,Electronics,43.04,15,645.6
2023-01-14,Mouse,Accessories,476.25,7,3333.75
2023-10-13,Headphones,Accessories,697.8,11,7675.8
2023-06-10,Monitor,Accessories,977.17,15,14657.55
2023-07-21,Smartphone,Accessories,23.01,15,345.15
2023-10-29,Smartphone,Office,716.16,9,6445.44
2023-03-20,Laptop,Accessories,215.89,9,1943.01
2023-12-16,Smartphone,Accessories,848.51,13,11030.63
2023-07-20,Smartphone,Office,75.03,4,300.12
2023-07-20,Mouse,Electronics,119.74,1,119.74
2023-04-29,Mouse,Office,521.29,5,2606.45
2023-03-31,Smartphone,Accessories,469.54,6,2817.24
2023-12-06,Printer,Accessories,132.75,13,1725.75
2023-10-24,Printer,Electronics,577.05,19,10963.95
2023-11-09,Tablet,Accessories,252.5,6,1515.0
2023-09-24,Printer,Electronics,440.26,17,7484.42
2023-10-29,Mouse,Accessories,416.76,17,7084.92
2023-02-17,Monitor,Electronics,743.09,16,11889.44
2023-02-13,Printer,Accessories,338.98,3,1016.94
2023-01-18,Laptop,Accessories,99.13,5,495.65
2023-05-27,Laptop,Office,556.47,1,556.47
2023-11-26,Mouse,Accessories,849.21,4,3396.84
2023-01-28,Headphones,Electronics,997.62,20,19952.4
2023-03-26,Mouse,Office,986.72,1,986.72
2023-04-18,Laptop,Office,279.83,7,1958.81
2023-07-01,Monitor,Office,359.03,14,5026.42
2023-12-28,Headphones,Office,944.44,12,11333.28
2023-09-21,Mouse,Office,517.94,17,8804.98
2023-11-13,Printer,Office,555.84,7,3890.88
2023-10-08,Laptop,Accessories,550.38,1,550.38
2023-10-06,Tablet,Office,886.13,18,15950.34
2023-04-07,Laptop,Electronics,136.93,17,2327.81
2023-01-17,Laptop,Electronics,330.33,2,660.66
2023-11-10,Headphones,Electronics,462.07,1,462.07
2023-11-09,Monitor,Electronics,198.97,20,3979.4
2023-12-31,Mouse,Office,651.38,7,4559.66
2023-12-02,Headphones,Office,738.4,16,11814.4
2023-06-18,Monitor,Office,342.31,12,4107.72
2023-06-22,Tablet,Electronics,978.9,9,8810.1
2023-09-10,Monitor,Electronics,321.94,6,1931.64
2023-07-01,Headphones,Electronics,170.89,18,3076.02
2023-04-10,Laptop,Office,699.72,8,5597.76
2023-06-27,Tablet,Accessories,586.76,6,3520.56
2023-09-16,Tablet,Electronics,687.15,14,9620.1
2023-10-14,Tablet,Office,916.0,19,17404.0
2023-09-02,Keyboard,Electronics,532.39,1,532.39
2023-04-21,Monitor,Office,499.1,17,8484.7
2023-03-12,Keyboard,Accessories,852.0,8,6816.0
2023-02-03,Monitor,Office,190.33,18,3425.94
2023-02-27,Keyboard,Accessories,184.82,5,924.1
2023-11-15,Smartphone,Accessories,951.12,2,1902.24
2023-02-05,Headphones,Electronics,271.96,20,5439.2
2023-07-29,Printer,Accessories,968.55,10,9685.5
2023-09-16,Mouse,Accessories,920.03,19,17480.57
2023-09-08,Monitor,Electronics,682.18,13,8868.34
2023-09-12,Keyboard,Electronics,121.57,15,1823.55
2023-11-04,Laptop,Accessories,781.85,13,10164.05
2023-11-21,Keyboard,Office,372.56,20,7451.2
2023-04-19,Smartphone,Electronics,704.27,11,7746.97
2023-05-16,Smartphone,Office,616.55,2,1233.1
2023-07-03,Mouse,Electronics,558.92,2,1117.84
2023-06-24,Printer,Electronics,195.24,11,2147.64
2023-06-30,Keyboard,Office,727.63,1,727.63
2023-07-02,Tablet,Electronics,976.74,14,13674.36
2023-10-13,Smartphone,Accessories,534.58,10,5345.8
2023-01-16,Monitor,Accessories,747.59,19,14204.21
2023-07-19,Headphones,Office,762.08,18,13717.44
2023-02-24,Laptop,Office,888.97,4,3555.88
2023-04-03,Monitor,Electronics,604.46,19,11484.74
2023-05-24,Smartphone,Electronics,150.96,17,2566.32
2023-01-17,Keyboard,Accessories,368.18,7,2577.26
2023-09-01,Headphones,Office,578.39,11,6362.29
2023-05-31,Smartphone,Accessories,661.57,7,4630.99
2023-01-07,Monitor,Office,775.69,14,10859.66
2023-11-01,Headphones,Accessories,790.57,5,3952.85
2023-09-09,Printer,Accessories,446.31,14,6248.34
2023-11-11,Tablet,Electronics,762.17,12,9146.04
2023-01-03,Smartphone,Accessories,253.53,9,2281.77
2023-08-26,Keyboard,Office,733.73,13,9538.49
2023-06-21,Smartphone,Electronics,348.12,12,4177.44
2023-06-19,Printer,Accessories,358.54,16,5736.64
2023-01-24,Tablet,Office,399.06,5,1995.3
2023-06-05,Keyboard,Accessories,94.05,11,1034.55
2023-05-19,Tablet,Electronics,709.88,10,7098.8
2023-12-06,Printer,Electronics,591.72,17,10059.24
2023-11-18,Tablet,Office,164.12,7,1148.84
2023-12-08,Keyboard,Accessories,403.24,9,3629.16
2023-10-07,Tablet,Electronics,556.3,3,1668.9
2023-05-14,Headphones,Accessories,473.35,17,8046.95
2023-09-21,Keyboard,Accessories,16.67,14,233.38
2023-10-19,Laptop,Electronics,582.06,12,6984.72
2023-09-27,Tablet,Accessories,179.92,17,3058.64
2023-01-08,Smartphone,Accessories,544.91,17,9263.47
2023-07-05,Laptop,Electronics,258.92,19,4919.48
2023-09-27,Mouse,Electronics,600.52,13,7806.76
2023-01-26,Laptop,Accessories,495.88,17,8429.96
2023-10-23,Printer,Office,353.55,1,353.55
2023-09-20,Printer,Office,34.12,13,443.56
2023-03-31,Smartphone,Office,660.96,13,8592.48
2023-11-04,Smartphone,Accessories,286.63,13,3726.19
2023-07-26,Keyboard,Office,565.39,3,1696.17
2023-05-22,Monitor,Office,205.03,14,2870.42
2023-10-29,Laptop,Office,578.1,19,10983.9
2023-10-11,Keyboard,Accessories,438.82,8,3510.56
2023-07-13,Smartphone,Accessories,96.89,17,1647.13
2023-03-13,Headphones,Office,451.38,6,2708.28
2023-08-21,Tablet,Electronics,690.56,6,4143.36
2023-12-05,Mouse,Office,242.09,16,3873.44
2023-03-03,Monitor,Accessories,473.77,13,6159.01
2023-06-24,Laptop,Accessories,208.09,19,3953.71
2023-06-17,Tablet,Accessories,950.74,2,1901.48
2023-11-04,Headphones,Office,261.48,6,1568.88
2023-10-18,Keyboard,Electronics,157.38,11,1731.18
2023-04-08,Printer,Accessories,725.72,19,13788.68
2023-12-18,Tablet,Accessories,588.51,9,5296.59
2023-02-17,Keyboard,Electronics,330.28,16,5284.48
2023-03-25,Smartphone,Accessories,16.99,17,288.83
2023-10-01,Headphones,Office,992.68,5,4963.4
2023-03-13,Tablet,Accessories,907.63,20,18152.6
2023-07-27,Smartphone,Office,959.19,12,11510.28
2023-08-31,Smartphone,Accessories,253.69,9,2283.21
2023-04-10,Printer,Electronics,250.04,13,3250.52
2023-02-10,Smartphone,Electronics,723.08,1,723.08
2023-01-03,Tablet,Electronics,211.96,1,211.96
2023-11-20,Tablet,Office,990.87,19,18826.53
2023-03-31,Keyboard,Electronics,788.02,11,8668.22
2023-08-12,Printer,Electronics,246.97,17,4198.49
2023-07-21,Printer,Accessories,971.09,19,18450.71
2023-01-19,Mouse,Electronics,712.66,4,2850.64
2023-05-31,Tablet,Office,207.66,18,3737.88
2023-01-24,Headphones,Accessories,507.16,6,3042.96
2023-02-10,Laptop,Office,942.17,4,3768.68
2023-03-01,Smartphone,Accessories,872.6,3,2617.8
2023-05-26,Monitor,Accessories,163.07,17,2772.19
2023-11-18,Mouse,Accessories,93.05,4,372.2
2023-04-20,Printer,Electronics,425.13,2,850.26
2023-09-26,Headphones,Office,767.45,8,6139.6
2023-03-09,Tablet,Office,23.84,11,262.24
2023-10-28,Mouse,Office,395.27,6,2371.62
2023-12-27,Monitor,Electronics,592.17,11,6513.87
2023-05-21,Keyboard,Office,322.88,6,1937.28
2023-09-18,Monitor,Office,148.93,5,744.65
2023-09-20,Laptop,Electronics,565.17,12,6782.04
2023-12-09,Tablet,Office,84.04,9,756.36
2023-10-01,Tablet,Office,957.87,5,4789.35
2023-03-26,Tablet,Accessories,796.93,8,6375.44
2023-12-31,Laptop,Office,282.65,9,2543.85
2023-10-15,Monitor,Electronics,440.59,4,1762.36
2023-06-25,Laptop,Electronics,971.73,14,13604.22
2023-02-28,Monitor,Electronics,617.75,9,5559.75
2023-11-30,Headphones,Accessories,266.6,8,2132.8
2023-02-13,Monitor,Electronics,495.25,14,6933.5
2023-01-11,Smartphone,Office,647.06,19,12294.14
2023-09-22,Laptop,Accessories,270.58,8,2164.64
2023-04-11,Printer,Accessories,68.42,13,889.46
2023-06-12,Printer,Electronics,286.61,6,1719.66
2023-09-03,Headphones,Electronics,657.18,2,1314.36
2023-09-11,Keyboard,Electronics,651.1,15,9766.5
2023-04-14,Keyboard,Accessories,308.66,4,1234.64
2023-10-03,Smartphone,Accessories,565.14,1,565.14
2023-03-10,Printer,Electronics,476.48,14,6670.72
2023-04-19,Mouse,Electronics,661.15,9,5950.35
2023-08-06,Tablet,Office,389.38,17,6619.46
2023-07-23,Mouse,Electronics,712.12,7,4984.84
2023-10-28,Smartphone,Electronics,229.23,13,2979.99
2023-11-06,Tablet,Office,352.7,9,3174.3
2023-08-15,Tablet,Accessories,345.76,10,3457.6
2023-10-03,Smartphone,Office,111.26,11,1223.86
2023-02-16,Monitor,Accessories,170.82,3,512.46
2023-08-09,Printer,Accessories,248.54,2,497.08
2023-02-27,Mouse,Accessories,931.03,5,4655.15
2023-11-01,Printer,Office,955.04,2,1910.08
2023-01-10,Laptop,Electronics,246.21,20,4924.2
2023-05-25,Laptop,Accessories,613.01,1,613.01
2023-05-26,Printer,Office,18.24,14,255.36
2023-09-21,Headphones,Accessories,660.27,10,6602.7
2023-06-16,Monitor,Office,358.23,12,4298.76
2023-06-14,Headphones,Electronics,615.78,20,12315.6
2023-11-06,Smartphone,Office,990.45,20,19809.0
2023-07-31,Mouse,Office,183.76,15,2756.4
2023-05-10,Mouse,Accessories,558.97,1,558.97
2023-07-11,Monitor,Accessories,733.12,14,10263.68
2023-07-15,Mouse,Office,813.38,3,2440.14
2023-11-16,Laptop,Electronics,850.69,11,9357.59
2023-12-06,Mouse,Electronics,451.91,4,1807.64
2023-12-19,Keyboard,Office,280.38,5,1401.9
2023-03-14,Tablet,Electronics,92.54,3,277.62
2023-10-18,Tablet,Electronics,577.11,8,4616.88
2023-12-05,Keyboard,Electronics,636.06,19,12085.14
2023-01-01,Printer,Office,113.45,7,794.15
2023-12-28,Mouse,Office,420.79,14,5891.06
2023-09-28,Laptop,Accessories,971.29,16,15540.64
2023-03-08,Laptop,Accessories,815.22,14,11413.08
2023-09-27,Printer,Accessories,267.78,8,2142.24
2023-12-04,Monitor,Electronics,864.85,12,10378.2
2023-02-20,Smartphone,Office,526.05,10,5260.5
2023-12-01,Mouse,Electronics,691.73,10,6917.3
2023-03-09,Tablet,Electronics,727.55,16,11640.8
2023-10-23,Mouse,Office,183.49,7,1284.43
2023-04-17,Monitor,Accessories,301.02,12,3612.24
2023-03-09,Tablet,Electronics,852.63,20,17052.6
2023-02-21,Printer,Accessories,809.03,20,16180.6
2023-07-28,Mouse,Accessories,525.46,15,7881.9
2023-06-05,Keyboard,Office,123.01,10,1230.1
2023-07-31,Headphones,Accessories,653.3,7,4573.1
2023-05-02,Keyboard,Accessories,548.36,12,6580.32
2023-05-05,Printer,Office,457.49,18,8234.82
2023-09-09,Smartphone,Office,196.43,5,982.15
2023-02-14,Printer,Accessories,754.91,7,5284.37
2023-10-01,Mouse,Electronics,689.53,20,13790.6
2023-03-27,Tablet,Office,181.52,11,1996.72
2023-08-18,Mouse,Electronics,906.21,13,11780.73
2023-11-01,Laptop,Electronics,810.9,6,4865.4
2023-06-15,Tablet,Electronics,593.24,2,1186.48
2023-10-07,Smartphone,Electronics,375.27,13,4878.51
2023-06-28,Headphones,Electronics,832.19,7,5825.33
2023-01-08,Headphones,Electronics,397.64,11,4374.04
2023-01-15,Tablet,Accessories,625.07,14,8750.98
2023-05-22,Monitor,Electronics,576.24,10,5762.4
2023-10-06,Headphones,Electronics,896.19,7,6273.33
2023-04-30,Mouse,Electronics,689.42,16,11030.72
2023-01-18,Headphones,Office,536.02,8,4288.16
2023-07-14,Mouse,Office,158.32,4,633.28
2023-01-14,Laptop,Office,512.16,5,2560.8
2023-12-01,Tablet,Electronics,986.12,2,1972.24
2023-07-05,Printer,Accessories,926.32,10,9263.2
2023-06-25,Keyboard,Office,180.37,7,1262.59
2023-03-07,Laptop,Office,896.74,4,3586.96
2023-12-20,Laptop,Office,206.8,17,3515.6
2023-10-02,Headphones,Electronics,766.59,16,12265.44
2023-01-06,Laptop,Accessories,138.37,13,1798.81
2023-10-08,Printer,Accessories,938.13,20,18762.6
2023-07-31,Printer,Electronics,527.31,20,10546.2
2023-11-25,Printer,Accessories,929.28,6,5575.68
2023-06-16,Mouse,Electronics,300.54,18,5409.72
2023-01-12,Printer,Office,627.49,2,1254.98
2023-06-20,Tablet,Office,927.82,16,14845.12
2023-08-12,Smartphone,Accessories,66.88,4,267.52
2023-12-06,Laptop,Electronics,530.07,5,2650.35
2023-03-25,Keyboard,Office,203.81,12,2445.72
2023-12-05,Smartphone,Accessories,439.4,1,439.4
2023-07-05,Smartphone,Electronics,142.07,20,2841.4
2023-04-11,Monitor,Electronics,684.51,11,7529.61
2023-07-29,Monitor,Office,870.29,15,13054.35
2023-10-10,Mouse,Accessories,341.05,3,1023.15
2023-01-25,Headphones,Electronics,224.2,20,4484.0
2023-03-27,Headphones,Office,601.39,7,4209.73
2023-10-10,Smartphone,Accessories,958.38,5,4791.9
2023-10-28,Keyboard,Electronics,374.09,17,6359.53
2023-01-02,Laptop,Accessories,340.83,18,6134.94
2023-08-11,Tablet,Electronics,987.97,14,13831.58
2023-11-06,Laptop,Office,939.21,4,3756.84
2023-01-28,Smartphone,Accessories,451.2,20,9024.0
2023-12-05,Tablet,Office,426.85,18,7683.3
2023-10-17,Mouse,Accessories,100.34,16,1605.44
2023-03-14,Keyboard,Accessories,389.72,12,4676.64
2023-06-18,Headphones,Electronics,481.88,12,5782.56
2023-02-06,Laptop,Accessories,846.13,4,3384.52
2023-07-13,Mouse,Office,600.98,20,12019.6
2023-08-25,Headphones,Accessories,87.89,14,1230.46
2023-05-01,Smartphone,Accessories,127.49,1,127.49
2023-01-14,Printer,Office,58.77,13,764.01
2023-12-08,Keyboard,Accessories,833.18,11,9164.98
2023-06-06,Mouse,Electronics,867.16,7,6070.12
2023-01-16,Monitor,Accessories,423.83,6,2542.98
2023-07-20,Headphones,Office,762.27,3,2286.81
2023-06-30,Monitor,Office,953.03,3,2859.09
2023-12-15,Monitor,Office,739.76,5,3698.8
2023-07-22,Monitor,Accessories,416.82,9,3751.38
2023-07-29,Printer,Electronics,46.91,16,750.56
2023-07-01,Laptop,Accessories,61.53,14,861.42
2023-07-02,Monitor,Electronics,448.81,9,4039.29
2023-07-17,Keyboard,Office,423.9,12,5086.8
2023-04-09,Headphones,Accessories,754.93,3,2264.79
2023-09-13,Monitor,Electronics,802.35,4,3209.4
2023-08-10,Laptop,Accessories,801.11,17,13618.87
2023-05-17,Monitor,Accessories,27.24,19,517.56
2023-08-18,Tablet,Office,916.44,8,7331.52
2023-10-04,Keyboard,Accessories,457.32,7,3201.24
2023-10-26,Mouse,Electronics,15.23,5,76.15
2023-01-03,Mouse,Accessories,905.71,8,7245.68
2023-11-21,Laptop,Office,512.46,20,10249.2
2023-05-20,Laptop,Electronics,867.65,18,15617.7
2023-12-25,Mouse,Electronics,536.79,17,9125.43
2023-04-27,Monitor,Electronics,426.15,14,5966.1
2023-12-01,Monitor,Office,471.39,13,6128.07
2023-09-16,Keyboard,Electronics,950.51,20,19010.2
2023-05-29,Mouse,Electronics,712.91,13,9267.83
2023-10-06,Laptop,Office,407.05,18,7326.9
2023-07-07,Tablet,Office,271.31,8,2170.48
2023-03-14,Smartphone,Office,478.05,11,5258.55
2023-12-02,Laptop,Electronics,604.22,10,6042.2
2023-10-01,Keyboard,Office,177.08,2,354.16
2023-10-11,Tablet,Electronics,270.12,19,5132.28
2023-04-02,Laptop,Electronics,480.48,19,9129.12
2023-08-16,Printer,Electronics,570.81,16,9132.96
2023-12-06,Printer,Office,329.71,10,3297.1
2023-03-14,Mouse,Office,995.41,2,1990.82
2023-04-17,Monitor,Electronics,183.97,18,3311.46
2024-01-01,Tablet,Accessories,859.7,7,6017.9
2023-10-15,Monitor,Electronics,933.11,13,12130.43
2023-06-20,Laptop,Electronics,15.84,3,47.52
2023-06-06,Laptop,Accessories,989.36,9,8904.24
2023-05-10,Smartphone,Accessories,392.4,19,7455.6
2023-01-07,Laptop,Office,922.06,2,1844.12
2023-11-04,Monitor,Electronics,279.26,10,2792.6
2023-04-05,Smartphone,Electronics,955.69,17,16246.73
2023-01-25,Headphones,Office,837.77,8,6702.16
2023-09-10,Keyboard,Office,118.94,10,1189.4
2023-11-01,Printer,Office,309.6,13,4024.8
2023-02-21,Printer,Accessories,438.54,5,2192.7
2023-05-14,Keyboard,Electronics,448.35,16,7173.6
2023-12-25,Monitor,Accessories,490.12,6,2940.72
2023-10-31,Headphones,Office,113.24,6,679.44
2023-08-13,Tablet,Office,844.27,3,2532.81
2023-05-27,Tablet,Office,114.37,16,1829.92
2023-07-26,Tablet,Electronics,524.19,14,7338.66
2023-12-21,Tablet,Office,678.32,3,2034.96
2023-11-18,Tablet,Accessories,581.81,7,4072.67
2023-01-04,Printer,Electronics,237.68,7,1663.76
2023-07-16,Monitor,Accessories,429.46,9,3865.14
2023-11-05,Smartphone,Office,394.21,18,7095.78
2023-05-20,Keyboard,Office,662.16,16,10594.56
2023-06-11,Smartphone,Accessories,360.42,2,720.84
2023-02-24,Headphones,Office,763.22,5,3816.1
2023-09-17,Monitor,Office,67.14,13,872.82
2023-01-30,Tablet,Accessories,449.56,14,6293.84
2023-04-28,Tablet,Office,615.19,15,9227.85
2023-10-16,Monitor,Electronics,991.03,15,14865.45
2023-02-10,Mouse,Accessories,857.86,13,11152.18
2023-07-24,Tablet,Accessories,530.61,14,7428.54
2023-02-01,Headphones,Electronics,181.03,12,2172.36
2023-03-08,Monitor,Electronics,680.13,17,11562.21
2023-10-17,Mouse,Office,650.12,1,650.12
2023-09-28,Tablet,Accessories,457.72,10,4577.2
2023-07-02,Laptop,Electronics,382.72,16,6123.52
2023-09-08,Headphones,Electronics,108.08,3,324.24
2023-12-17,Printer,Electronics,471.91,7,3303.37
2023-04-03,Smartphone,Office,489.65,13,6365.45
2023-05-04,Mouse,Office,347.74,3,1043.22
2023-12-18,Monitor,Accessories,125.19,6,751.14
2023-06-25,Monitor,Office,912.78,8,7302.24
2023-09-28,Monitor,Office,792.27,6,4753.62
2023-11-13,Headphones,Electronics,438.86,14,6144.04
2023-12-09,Headphones,Electronics,903.66,6,5421.96
2023-02-24,Tablet,Accessories,462.6,10,4626.0
2023-01-01,Smartphone,Electronics,397.1,18,7147.8
2023-05-26,Printer,Electronics,101.8,5,509.0
2023-07-25,Printer,Accessories,501.57,6,3009.42
2023-06-28,Monitor,Office,958.26,16,15332.16
2023-05-26,Laptop,Electronics,202.73,13,2635.49
2023-10-22,Monitor,Office,118.63,12,1423.56
2023-10-01,Headphones,Office,13.46,16,215.36
2023-01-30,Printer,Accessories,998.1,18,17965.8
2023-04-15,Mouse,Office,325.58,20,6511.6
2023-01-23,Printer,Office,615.56,11,6771.16
2023-05-27,Headphones,Accessories,588.5,12,7062.0
2023-04-02,Laptop,Accessories,793.67,14,11111.38
2023-01-25,Keyboard,Electronics,513.63,3,1540.89
2023-03-17,Mouse,Accessories,861.35,8,6890.8
2023-09-01,Keyboard,Accessories,723.81,8,5790.48
2023-07-29,Headphones,Accessories,291.81,6,1750.86
2023-07-06,Headphones,Accessories,317.44,16,5079.04
2023-01-21,Smartphone,Office,104.8,11,1152.8
2023-11-09,Laptop,Accessories,807.77,6,4846.62
2023-08-03,Mouse,Office,358.17,5,1790.85
2023-08-17,Keyboard,Accessories,19.51,5,97.55
2023-01-15,Printer,Electronics,654.14,18,11774.52
2023-11-02,Monitor,Accessories,480.46,3,1441.38
2023-03-09,Headphones,Office,880.58,14,12328.12
2023-08-03,Mouse,Office,52.91,5,264.55
2023-02-01,Smartphone,Accessories,395.46,15,5931.9
2023-10-07,Smartphone,Accessories,167.76,6,1006.56
2023-12-14,Keyboard,Electronics,704.3,12,8451.6
2023-03-26,Printer,Office,319.85,3,959.55
2023-02-03,Printer,Office,560.85,18,10095.3
